PrimaryKey;Id;Name;Latitude;Longitude;Altitude;Roll;Pitch;Yaw;RxTxType;AntennaType;Gain;CenterFrequency;Bandwith;SignalToNoiseRatio;XPos;YPos;ZPos;StartTime;Remark
b41160cf-2aec-4ba7-beaf-dbcad055b73c;-208;Transmitter #479;49,766778761796;6,65926228964215;0;0;0;0;HackRF;OmniDirectional;0;99;11;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
9c86199e-c355-4175-8dee-4789f9d21463;168;Transmitter #480;49,7513777398622;6,63647425960599;0;0;0;0;HackRF;OmniDirectional;0;98;20;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
732fe840-21a5-4c82-b4b8-15ceef7cdca9;881;Transmitter #481;49,7599861988955;6,65144356574944;0;0;0;0;TwinRx;Unknown;0;86;37;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
8da6a5f0-515d-4399-b39d-8e64cee555ba;-456;Transmitter #482;49,7484300016762;6,61824409375365;0;0;0;0;Unknown;Unknown;0;85;40;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
08bad9c1-0fd8-4dc5-a3bb-dc00a6ecf173;-640;Transmitter #483;49,7834761791664;6,64121642894182;0;0;0;0;Unknown;OmniDirectional;0;86;20;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c0ef223c-f0a9-48a7-b1f6-8ccf665d4324;466;Transmitter #484;49,7942018415397;6,63087997288498;0;0;0;0;HackRF;Unknown;0;87;14;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
be4b3ec0-5320-4bea-acf3-160ab5d62dbd;-847;Transmitter #485;49,7852590825451;6,6241153152261;0;0;0;0;Unknown;Unknown;0;86;25;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
9e41bd04-6a05-42f5-88e7-72216726a9cb;-920;Transmitter #486;49,7903713195884;6,6641483640319;0;0;0;0;Unknown;Unknown;0;89;43;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
e47fb849-66b8-4c36-b1df-0a026b0383b7;366;Transmitter #487;49,7863364082343;6,6305496817319;0;0;0;0;HackRF;OmniDirectional;0;88;40;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
098233f2-4cac-4fbc-81b3-dad9fedb5fc4;-709;Transmitter #488;49,7836696588003;6,61518854783172;0;0;0;0;Unknown;Unknown;0;85;29;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
7783cb06-faa5-4400-96a5-2c10db84423f;985;Transmitter #489;49,7945559803948;6,6500781544905;0;0;0;0;Unknown;Unknown;0;96;63;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
cf6c9316-6d32-4cc8-bca5-a0b08d640d3b;78;Transmitter #490;49,7548256747558;6,66237307195676;0;0;0;0;TwinRx;OmniDirectional;0;88;30;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e5d3f961-5782-4924-ad6e-51b850a87f78;-11;Transmitter #491;49,7830610884385;6,64990981488498;0;0;0;0;Unknown;Unknown;0;98;74;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9b994625-0012-4bc4-a927-488779ee7fca;-276;Transmitter #492;49,7609123065298;6,65082513633702;0;0;0;0;IdealSDR;OmniDirectional;0;92;51;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
1eaea1e3-7e09-4724-8260-0611d693b5c2;240;Transmitter #493;49,7882372283898;6,66453705225365;0;0;0;0;TwinRx;Unknown;0;99;61;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
dfdb8409-6323-4776-9d88-48cde7d475b7;-898;Transmitter #494;49,756416497347;6,65722965472263;0;0;0;0;Unknown;OmniDirectional;0;103;65;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a418d6a6-58f4-42ab-8a89-a6d036ac4f89;-55;Transmitter #495;49,7712355839997;6,63260743295444;0;0;0;0;Unknown;OmniDirectional;0;92;30;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
262b9ea8-dd13-4c41-94f1-5b43e6783db2;-864;Transmitter #496;49,7843889353136;6,63461539071282;0;0;0;0;TwinRx;Unknown;0;98;10;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
18a4d1c4-cba1-40de-b636-9fc895b39727;178;Transmitter #497;49,7910327896079;6,6606188141978;0;0;0;0;IdealSDR;OmniDirectional;0;97;76;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ec514a18-a0f2-4186-b971-42874b81a5f8;-959;Transmitter #498;49,7748370203882;6,65682173720427;0;0;0;0;TwinRx;Unknown;0;103;60;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
f07239f7-f82c-45aa-9a5c-0437a9477794;35;Transmitter #499;49,7820567452376;6,64527139681651;0;0;0;0;TwinRx;OmniDirectional;0;97;61;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
460838ea-a495-4b6d-8e27-8fb0350ae283;118;Transmitter #500;49,7794766712483;6,64595811245323;0;0;0;0;Unknown;OmniDirectional;0;89;28;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
a09b8fb5-598b-483f-b628-456fb3331113;-581;Transmitter #501;49,7794052245809;6,63445323001349;0;0;0;0;HackRF;Unknown;0;96;67;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
d2017c2f-0eb7-41d1-b358-1e087d941561;136;Transmitter #502;49,7745741620187;6,66314252447497;0;0;0;0;TwinRx;Unknown;0;98;43;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
dbd3512f-57fb-4ca3-bb32-37c305579eb3;-881;Transmitter #503;49,792005494547;6,61518719855486;0;0;0;0;IdealSDR;OmniDirectional;0;93;20;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9a00c471-5705-4b1f-96b9-1c9f17bd5630;-642;Transmitter #504;49,7795958857068;6,64817039481759;0;0;0;0;HackRF;Unknown;0;88;40;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
6605d263-94a0-486f-9b0c-0c977e8d1fca;-339;Transmitter #505;49,7691308401725;6,63494878505601;0;0;0;0;IdealSDR;Unknown;0;93;43;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ea01291b-9a22-49c6-ba80-e670d84eb1df;830;Transmitter #506;49,7823161043721;6,66474110246871;0;0;0;0;HackRF;Unknown;0;85;57;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
702c8e37-b8d6-47f0-8162-c6d52f77b1f5;-590;Transmitter #507;49,7697604852466;6,64996143450973;0;0;0;0;HackRF;OmniDirectional;0;87;29;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c80e726d-0722-49a2-ac1d-0a250f0e5a2a;64;Transmitter #508;49,7661680798;6,62049255951345;0;0;0;0;HackRF;Unknown;0;91;72;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
396380ea-961c-401f-9062-a1063b248090;-715;Transmitter #509;49,7530668899076;6,63409718166776;0;0;0;0;IdealSDR;OmniDirectional;0;91;51;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
d063b824-30bc-4495-bfdc-36cbf8c0c46f;-89;Transmitter #510;49,7481799250105;6,6251450556868;0;0;0;0;HackRF;OmniDirectional;0;99;32;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
c80ae146-e38a-4219-ad04-a7bac4df6f0d;-991;Transmitter #511;49,7850348701276;6,62893420607747;0;0;0;0;HackRF;OmniDirectional;0;85;52;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
e8100895-cbed-4981-9619-95765a39de77;-619;Transmitter #512;49,7772429616428;6,64602746774271;0;0;0;0;IdealSDR;OmniDirectional;0;88;13;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
dace62c5-02ad-4876-82be-e699f17dafe2;702;Transmitter #513;49,7761870225193;6,62952597826711;0;0;0;0;HackRF;Unknown;0;97;51;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
7891ff57-1f63-4797-a6da-de582b0eb4e1;793;Transmitter #514;49,7489206261107;6,66200394474543;0;0;0;0;IdealSDR;Unknown;0;103;32;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
cfc83bf3-21b4-4ada-8408-6ce8eb9e2d36;-824;Transmitter #515;49,7929678230857;6,62976669174156;0;0;0;0;IdealSDR;OmniDirectional;0;92;72;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
5913b898-597b-42b4-a9bf-3143c737862c;90;Transmitter #516;49,754948247447;6,65918533981288;0;0;0;0;TwinRx;Unknown;0;94;31;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
4a65ceed-293a-4ecf-8991-aff475816d74;-985;Transmitter #517;49,7764579810203;6,639413807229;0;0;0;0;Unknown;OmniDirectional;0;101;46;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
17407d44-65e5-4f19-a6ff-4195ba1a357d;-589;Transmitter #518;49,7652212412511;6,64482395373523;0;0;0;0;HackRF;OmniDirectional;0;94;28;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
aa41c39e-856f-4687-a510-1778cc1d1262;-358;Transmitter #519;49,7855234455826;6,61687257988712;0;0;0;0;HackRF;Unknown;0;103;47;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
d960420d-fd1a-491b-b1a3-dae464e78781;441;Transmitter #520;49,7550251268916;6,66241554666903;0;0;0;0;HackRF;Unknown;0;103;22;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
228f6b84-66fb-49ac-b497-2089c47de460;513;Transmitter #521;49,7784305154822;6,62190396783976;0;0;0;0;HackRF;OmniDirectional;0;94;38;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
0122ef72-5f4e-47b0-8f3e-d58c508bdd53;-149;Transmitter #522;49,790170494427;6,66008934685978;0;0;0;0;TwinRx;Unknown;0;94;79;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
37dbcb1f-d1ad-48f8-9da6-c47a5b5e62cd;861;Transmitter #523;49,777243758692;6,63127389141432;0;0;0;0;Unknown;OmniDirectional;0;103;38;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
85622ca7-539b-48a7-8587-709fef08f418;-824;Transmitter #524;49,7469323041945;6,62050862291865;0;0;0;0;IdealSDR;Unknown;0;86;57;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
c4b7a918-80c4-4568-bfb7-b1e30686b6e1;-579;Transmitter #525;49,7536322249693;6,64785039962183;0;0;0;0;HackRF;OmniDirectional;0;103;65;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
030d0dcd-b588-4ed8-9d97-55c15051684f;-196;Transmitter #526;49,7845178805098;6,66190270569744;0;0;0;0;Unknown;OmniDirectional;0;102;56;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
077a61a7-9bf2-4704-b157-9539f079d717;-614;Transmitter #527;49,7886771167454;6,64055122045374;0;0;0;0;IdealSDR;Unknown;0;90;10;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
a935ce3d-8fbc-43fa-9722-189c52c34941;-488;Transmitter #528;49,7489403588338;6,62606443027796;0;0;0;0;HackRF;OmniDirectional;0;88;36;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
96c4a08c-d05d-468b-9241-64611b1aa39d;-580;Transmitter #529;49,7772060738183;6,63708886561328;0;0;0;0;TwinRx;Unknown;0;96;63;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
9e707787-c26a-45c8-8096-cd9f3187f956;679;Transmitter #530;49,7698291590408;6,63959568141955;0;0;0;0;TwinRx;OmniDirectional;0;93;12;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
5ad3a6c3-a759-4c11-91e4-ed76d2e7b511;-272;Transmitter #531;49,788935710356;6,61660632801098;0;0;0;0;IdealSDR;Unknown;0;97;55;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ebea0647-caf3-46d1-8327-3b55e97dce36;-692;Transmitter #532;49,7879170676748;6,62409805355798;0;0;0;0;IdealSDR;Unknown;0;92;42;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
f8a20245-a97d-48a5-9d25-0d922318d9f5;-188;Transmitter #533;49,7752113035177;6,65345480041288;0;0;0;0;HackRF;OmniDirectional;0;85;39;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
84a53e05-29b7-4747-a5a1-391ec2c38375;-798;Transmitter #534;49,7719338664532;6,62691705216058;0;0;0;0;IdealSDR;Unknown;0;92;66;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
eac1ba1a-0a95-4055-a9f9-768d726909ad;-928;Transmitter #535;49,7460568367829;6,61773681780698;0;0;0;0;HackRF;OmniDirectional;0;92;64;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
3965f14a-91ec-4b5d-bbf6-c59814369851;958;Transmitter #536;49,7715271464062;6,63863138162016;0;0;0;0;Unknown;OmniDirectional;0;95;28;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
ea368b59-91f5-4c5a-98cc-995fa8199c8d;-960;Transmitter #537;49,7586312051315;6,62662839347819;0;0;0;0;HackRF;Unknown;0;97;64;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
885fe114-baf3-4b31-8ad2-e0b9b65e1ba1;-101;Transmitter #538;49,7654064086914;6,66062171431301;0;0;0;0;IdealSDR;OmniDirectional;0;95;18;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
050aaf5e-2a90-4ce1-b75d-85e997e10754;-901;Transmitter #539;49,7629348461454;6,62556859763147;0;0;0;0;TwinRx;OmniDirectional;0;104;16;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
03119126-c33b-42ca-810a-84aba25a3be6;642;Transmitter #540;49,7536691902799;6,63587220244863;0;0;0;0;Unknown;Unknown;0;94;28;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
3970f5b4-e7e8-470e-b529-16c7f933c910;-453;Transmitter #541;49,7842264561486;6,61999880362316;0;0;0;0;TwinRx;OmniDirectional;0;92;22;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
718d2a34-064f-44ae-ac51-9751c5536e70;-526;Transmitter #542;49,781897210379;6,61740423241058;0;0;0;0;TwinRx;OmniDirectional;0;99;26;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
f80f35da-71ee-4b58-99e3-7a7d386f382a;-207;Transmitter #543;49,7799102687993;6,66091589035989;0;0;0;0;IdealSDR;OmniDirectional;0;95;20;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ce8646ea-38c0-4910-9699-85e2fe3ee1cd;-652;Transmitter #544;49,7548351679363;6,64442572662827;0;0;0;0;HackRF;OmniDirectional;0;102;63;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b67baa5b-1a81-488c-9245-205fe0a2ce93;-718;Transmitter #545;49,7618125093568;6,65313133729781;0;0;0;0;TwinRx;OmniDirectional;0;96;55;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
501e8b56-dfb4-4844-81e5-4622e58446a6;-662;Transmitter #546;49,786069342615;6,63863031928378;0;0;0;0;TwinRx;Unknown;0;92;51;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
aecb4a70-9af0-4b08-89d2-6ccc86d36eed;848;Transmitter #547;49,7941728768721;6,64064938113138;0;0;0;0;Unknown;Unknown;0;89;29;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
e399ac1e-e4c6-4ccb-b30b-9f3fc2ba44c9;263;Transmitter #548;49,7479430307968;6,63274287312433;0;0;0;0;Unknown;Unknown;0;98;22;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e4d0ec3d-9ff4-49ba-9c25-e21660bf1e21;932;Transmitter #549;49,7479878476457;6,64476514884041;0;0;0;0;IdealSDR;Unknown;0;98;10;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
6c06d80e-5df8-4451-8e7e-96e30a570ad4;-919;Transmitter #550;49,7583833041751;6,65766639462577;0;0;0;0;HackRF;OmniDirectional;0;96;19;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
7933c18b-ca27-447b-9905-c43d48497ed2;177;Transmitter #551;49,7707084024532;6,64301426510015;0;0;0;0;IdealSDR;OmniDirectional;0;102;42;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
8998523c-c201-49bc-aebb-0a7aa60d3a4f;-913;Transmitter #552;49,7472114727697;6,66269754320523;0;0;0;0;HackRF;OmniDirectional;0;99;70;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
57aacb0e-e339-4d63-b03a-d12a9be47830;260;Transmitter #553;49,7504474711019;6,6460600614717;0;0;0;0;Unknown;Unknown;0;94;17;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e22d4aca-f2a2-4673-bc9e-88a73a167fbe;929;Transmitter #554;49,7810343976854;6,65649350022282;0;0;0;0;HackRF;OmniDirectional;0;100;56;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ef306c7a-973a-49fd-9e78-fa70e1ed666b;837;Transmitter #555;49,7721269699726;6,63277509341625;0;0;0;0;HackRF;OmniDirectional;0;103;11;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
ba352389-d684-40c9-9e46-dd561a10e0f3;168;Transmitter #556;49,7799075063568;6,61860906116614;0;0;0;0;Unknown;Unknown;0;97;49;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
82c70b01-6de7-484b-83b8-fa7fbe366730;-206;Transmitter #557;49,7644598735209;6,65780186795075;0;0;0;0;Unknown;Unknown;0;90;14;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2794a6cb-9daa-4d88-ab0d-a0fdc50dee41;-212;Transmitter #558;49,7599765777512;6,62873526966154;0;0;0;0;TwinRx;OmniDirectional;0;88;46;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
1a2e5ad1-608a-442a-9652-e79f1247e617;-244;Transmitter #559;49,7893628944471;6,63808235071058;0;0;0;0;TwinRx;OmniDirectional;0;96;33;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
c291ac42-e7e3-4a7b-94cf-00ca65c3a175;-848;Transmitter #560;49,7728103641405;6,62903732879522;0;0;0;0;IdealSDR;OmniDirectional;0;88;50;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
126d66c0-4e31-4183-99cc-0b2143106ec4;-704;Transmitter #561;49,7700974293956;6,65858777135093;0;0;0;0;Unknown;Unknown;0;98;20;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
f31e7cc9-8a12-4c3a-b99f-f5a6c3ad5b64;-67;Transmitter #562;49,7579323015556;6,65981163380207;0;0;0;0;Unknown;Unknown;0;92;11;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
46ed3d38-d296-4c6e-a21c-2e0433d9ba1c;-677;Transmitter #563;49,7867523447427;6,64278354641659;0;0;0;0;Unknown;OmniDirectional;0;102;79;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
b8a82b7f-93cb-42a0-84cf-3e18d2907a06;-921;Transmitter #564;49,7538958471397;6,65957361999893;0;0;0;0;HackRF;Unknown;0;85;58;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
29951eb5-6dce-4f96-b511-e95cb0b35ef2;436;Transmitter #565;49,792441103126;6,63929758615773;0;0;0;0;TwinRx;OmniDirectional;0;95;31;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
e3530537-b0c8-4bec-ba47-a24d4f455b76;469;Transmitter #566;49,7859136600325;6,62672466408323;0;0;0;0;IdealSDR;Unknown;0;95;11;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
81e338a0-94d4-4e5c-a6fe-c383a252513b;64;Transmitter #567;49,7901304196398;6,66002390126247;0;0;0;0;TwinRx;Unknown;0;100;21;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
2c115e5a-11d2-4b7e-8511-41ed4cd14618;2;Transmitter #568;49,7477082873329;6,66279125330182;0;0;0;0;Unknown;Unknown;0;100;56;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
e101f55d-f1b7-4198-be2d-cbbcf24d891e;103;Transmitter #569;49,7794129414033;6,6210540703085;0;0;0;0;TwinRx;Unknown;0;94;14;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
182be3a9-2e0a-4f9f-b46d-59193c8b665d;36;Transmitter #570;49,7887827450235;6,61907591904019;0;0;0;0;HackRF;Unknown;0;102;20;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
5314324c-4f07-447e-bc2e-7fbe80c3f0b6;-706;Transmitter #571;49,7557068562272;6,65747058836174;0;0;0;0;IdealSDR;OmniDirectional;0;87;51;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
c2c6b065-4049-4a23-9f5d-61663b1d2e47;539;Transmitter #572;49,7554549328653;6,61809055069852;0;0;0;0;HackRF;Unknown;0;95;72;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
ecf1c907-c0f6-459e-8f59-96538a564b4f;-722;Transmitter #573;49,7840599169293;6,64205829486361;0;0;0;0;Unknown;OmniDirectional;0;90;65;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
32ceb578-8c0a-4968-be91-3f021f84f1fe;657;Transmitter #574;49,7589582780296;6,61802227120303;0;0;0;0;Unknown;Unknown;0;101;56;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
ec00e9ee-6ddd-42a4-a7c5-500c6c32cb63;780;Transmitter #575;49,7663011620939;6,64597154759628;0;0;0;0;TwinRx;Unknown;0;96;35;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
422e7ac3-7732-479a-9b8b-fa6034791282;-839;Transmitter #576;49,7534045394404;6,6626254211892;0;0;0;0;TwinRx;OmniDirectional;0;100;14;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
7915f4cf-60e0-47c8-8c91-98e015ff043b;944;Transmitter #577;49,7508826415169;6,62566980564313;0;0;0;0;Unknown;OmniDirectional;0;88;21;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
eeaad151-0734-42c1-8365-045d72cdb344;-161;Transmitter #578;49,783871861481;6,62784716532014;0;0;0;0;Unknown;OmniDirectional;0;101;30;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
107bda13-76b0-4c43-9faa-dc9ba6e5f54a;78;Transmitter #579;49,7684003937022;6,63420188507275;0;0;0;0;IdealSDR;Unknown;0;91;14;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
515396dd-074f-4927-b0a9-d1128087688d;-179;Transmitter #580;49,7508870693039;6,66043468483292;0;0;0;0;IdealSDR;OmniDirectional;0;86;58;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
a1497515-a1d1-44a8-87d8-8cadd6637f4d;-575;Transmitter #581;49,7496130867737;6,65381359138718;0;0;0;0;TwinRx;Unknown;0;101;27;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
9fd6ffcd-9779-4ea1-a57e-5053a6c063bf;-490;Transmitter #582;49,7840343887256;6,62335567919708;0;0;0;0;IdealSDR;OmniDirectional;0;95;36;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
5623ca6c-531c-4319-8376-582ce9de6524;737;Transmitter #583;49,745432237405;6,622932361771;0;0;0;0;Unknown;OmniDirectional;0;103;14;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
62ee8428-4780-476b-8519-a1a97c906f54;-910;Transmitter #584;49,7783551779353;6,63693729263136;0;0;0;0;IdealSDR;OmniDirectional;0;103;45;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
0ae68dd9-380a-4ce0-ad8d-f98032e6d579;-852;Transmitter #585;49,756373368986;6,64575976973216;0;0;0;0;Unknown;OmniDirectional;0;99;34;0;0;0;0;0;Vom Ödipuskomplex maßlos gequält, übt Wilfried zyklisches Jodeln.
7e499ebd-2881-4201-aa2e-473093210a0b;-579;Transmitter #586;49,7784169520029;6,65987604269766;0;0;0;0;IdealSDR;OmniDirectional;0;103;26;0;0;0;0;0;Falsches Üben von Xylophonmusik quält jeden größeren Zwerg.
8df398a2-5a31-4573-837f-c339c6cd75ca;464;Transmitter #587;49,7793389437968;6,63230574085498;0;0;0;0;HackRF;Unknown;0;100;54;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
357f90bf-69b5-4ad9-829b-ac96b786f68b;-951;Transmitter #588;49,7510112160467;6,64074411435567;0;0;0;0;Unknown;OmniDirectional;0;85;43;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
1bfd9ea0-7b3d-440c-aa42-483b2bf9e157;-465;Transmitter #589;49,7872170776879;6,61818961380445;0;0;0;0;IdealSDR;Unknown;0;93;21;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
eb187975-f18e-408e-bc82-6c2c26fda44a;294;Transmitter #590;49,7670011693569;6,650697190776;0;0;0;0;TwinRx;OmniDirectional;0;103;47;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
2de81a58-14cd-4286-8af6-7139f44cc101;-147;Transmitter #591;49,7735208029846;6,64053408684248;0;0;0;0;TwinRx;Unknown;0;88;38;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
4cbba9bd-837b-41bb-886a-856003e8f2bc;166;Transmitter #592;49,7608216628826;6,66223437178532;0;0;0;0;Unknown;OmniDirectional;0;93;35;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
6dcda11e-8d7c-407a-9096-92f36d76f96e;-624;Transmitter #593;49,7749121921131;6,65881325250916;0;0;0;0;HackRF;Unknown;0;87;77;0;0;0;0;0;The quick brown fox jumps over a lazy dog.
de858021-5773-4c61-97c2-f62b2b912b00;34;Transmitter #594;49,7558313609239;6,64968546898569;0;0;0;0;HackRF;OmniDirectional;0;102;31;0;0;0;0;0;Franz jagt im komplett verwahrlosten Taxi quer durch Bayern.
